UNICODE12,Molweight [g/mol],Ringbonds,Alkylatoms,Alkylgroups,Rotatable bonds,Internal H-bonds,Conjugated bonds,Fragments,Alkane,mu_self,hint_self,hb_self,Area,?-moment2,?-moment3,?-moment4,?-moment5,?-moment6,HB-acc_m1,HB-acc_m2,HB-acc_m3,HB-acc_m4,HB-don_m1,HB-don_m2,HB-don_m3,HB-don_m4,Volume,MWeight,E_dielec,#rotbdsmod,Tmult,rbwring,nbr11,mu_self100,hint_self100,hb_self100,n_total,Amine,nbr2u1,nbr2s1,nbr3u1,nbr3s1, nbr2u2u,nbr2s2u,nbr2s2s,nbr3u2u,nbr3s2u,nbr3u2s,nbr3s2s,nbr3u3u,nbr3s3u,nbr3s3s,Kier1,Kier2,n_arom,N,Sumq(e),S_sym,S_crs,H_crs,Hfus_exp[kcal/mol]
HG9LKOB0Q4NN,270.28,14,2,2,4,0,13,4,-1,-8.304,-12.785,-0.754,290.59,74.81,22.7,53.22,41,56.83,0.03,3.11,0.69,0.02,0,0,0,0,308.78,270.28,-13.08,2.5,0.65,2.5,0,-13.065,-16.605,-1.323,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,14.91735537,6.01171875,0,0,-0.18,0.001291888,0.013336842,2.29925,8.3
XFQN1LYULQNR,302.28,17,1,1,5,2,13,4,-1,-7.826,-17.782,-5.571,301.47,132.71,-31.34,171.37,-135.31,370.25,0.02,2.93,0.58,0.06,-0.09,8.7,5.6,3.18,326.98,302.28,-17.87,3.5,0,3.5,0,-17.914,-24.816,-8.608,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.84375,6.857142857,0,0,0,0,0.028814171,5.55414,8.59
EZTSORG5KQNU,324.2,12,2,1,5,0,14,3,-1,-10.382,-15.718,-0.152,339.11,66.96,15.53,31.9,15.92,23.05,0,0.78,0.06,0,0,0,0,0,361,324.2,-12.27,2.75,1.03,0,0,-15.76,-19.674,-0.345,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,17.3553719,8.022222222,0,1,0.26,0.002047145,0.012559164,2.10668,3.68
ZTVERMDZJMNN,345.65,12,2,2,4,0,12,0,-1,-10.634,-15.667,-0.189,327.61,65.06,7.03,29.24,12.21,21.42,0.01,0.86,0.12,0,0,0,0,0,371.16,345.65,-9.52,2.5,1.1,0,0,-15.687,-19.342,-0.391,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,17.3553719,7.513007284,0,0,0,0.002186271,0.012220171,2.03963,6.58
MXKYIKNQMZNN,208.3,19,0,0,0,0,11,4,-1,-8.228,-10.23,-0.001,241.91,33.47,-1.38,7.75,0.48,2.21,0,0,0,0,0,0,0,0,260.79,208.3,-6.16,0,1.28,7,0,-10.304,-11.723,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.972299169,3.75,0,0,-0.22,0.002544025,0.00461301,0.74685,4.33
XHY8K96XOLNN,208.3,18,0,0,0,0,12,7,-1,-7.379,-9.028,-0.064,221.97,33.6,5.99,10.91,4.74,5.02,0,0.02,0,0,0,0,0,0,263.84,208.3,-5.08,0,1.84,5,0,-9.193,-10.488,-0.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,5.104166667,0,0,-0.06,0.003657036,0.004890863,0.8037,0.05
FEGBIF68HLNN,208.3,18,0,0,0,0,12,2,-1,-7.442,-8.93,-0.033,212.16,30.26,6.46,9.23,4.11,3.94,0,0.01,0,0,0,0,0,0,267.62,208.3,-4.44,0,1.28,5,0,-9.136,-10.362,-0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,5.104166667,0,0,0.02,0.002544025,0.004461214,0.73135,5.12
PVCTDTZ3HLNN,208.3,18,0,0,0,0,12,4,-1,-7.608,-9.312,-0.043,224.67,33.25,5.33,10.08,3.93,4.25,0,0.01,0,0,0,0,0,0,265.36,208.3,-4.8,0,0.95,5,0,-9.461,-10.768,-0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,5.104166667,0,0,-0.04,0.001888144,0.004810888,0.78795,3.06
NQ7E9B5LJONN,208.3,12,2,2,2,0,13,3,-1,-8.873,-11.476,-0.006,265.11,38.76,3,10.13,1.84,3.3,0,0,0,0,0,0,0,0,283.4,208.3,-5.35,1,1.13,0,0,-11.479,-13.249,-0.01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12.4567474,5.557655955,0,0,0.01,0.002245897,0.006195425,1.00347,5.57
CXYCZ135HKAN,268.31,12,0,0,5,0,18,6,-1,-7.478,-18.849,-6.551,311.18,138.49,41.06,178.76,97.31,336.33,0.11,11.22,5.59,1.85,-0.03,3.6,1.8,0.78,328.58,268.31,-25.75,5,0.69,0,0,-18.639,-26.188,-9.747,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37188209,9.106508876,0,2,0.05,0.001371388,0.030967008,5.87474,8.16
GR64SVUHR2AN,268.31,12,2,2,5,0,15,3,-1,-8.802,-13.912,-0.93,323.14,83.16,23.11,62.59,56.07,90.94,0.03,3.74,1.79,0.67,0,0,0,0,331.17,268.31,-12.63,4,1.09,0,0,-14.16,-18.17,-1.802,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16.37188209,9.106508876,0,2,-0.05,0.002166396,0.017269254,2.98832,7.13
SL79CHJXQZNN,300.31,12,2,1,8,0,16,0,-1,-8.84,-18.487,-4.164,338.3,118.95,-15.08,147.45,-78.9,290.36,0.04,4.13,1.08,0.06,-0.07,7.29,4.58,2.36,347.66,300.31,-17.11,6.25,0.22,0,0,-18.583,-25.172,-6.575,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,18.34026465,9.988109394,0,2,0,0.000437,0.02579302,4.99208,7.85
KQ7THMSEQ1NN,300.31,12,2,2,7,0,16,0,-1,-8.667,-18.311,-4.088,338.63,120.65,-11.94,146.55,-71.92,282.15,0.04,4.17,1.06,0.06,-0.07,7.09,4.42,2.23,349.16,300.31,-18.27,5.25,0,0,0,-18.416,-25.008,-6.447,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18.34026465,9.333333333,0,2,0,0,0.025866119,5.00808,9.47
PIS3WPBHIMNN,256.3,12,2,2,5,0,13,0,-1,-8.508,-12.44,-0.478,282.15,61.66,19.29,40.01,31.81,43.65,0.02,2.38,0.57,0.05,0,0,0,0,311.93,256.3,-9.58,2,0.53,0,0,-12.723,-15.895,-0.974,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,15.39,7.135802469,0,0,0,0.001053385,0.012250502,2.07273,5
MRQQNH9XLSNN,368.29,6,5,5,10,0,11,5,-1,-4.628,-13.04,-2.255,361.1,165.9,115.61,170.46,178.56,227.51,0.13,13.4,3.77,0.37,0,0.01,0,0,394.42,368.29,-30.36,6.25,0.6,0,0,-12.786,-18.58,-4.028,0,0,5,0,0,0,4,1,0,0,0,0,0,0,0,0,24.03846154,11.11111111,0,0,0.33,0.001192512,0.020246021,3.54032,9.09
TOTLSEALNTNN,319.33,17,2,1,4,1,12,4,-1,-6.806,-16.499,-6.202,299.83,120.25,67.38,158.72,155.52,294.99,0.11,11.38,5.21,1.86,-0.01,1.36,0.26,0.02,355.95,319.33,-21.03,2.5,0.21,6.5,0,-17.111,-24.366,-10.223,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,17.8112,7.486111111,0,3,0.15,0.000417,0.032122001,6.22179,7.75
LV85PYXTIONN,240.34,12,0,0,5,0,2,7,-1,-8.976,-13.403,-0.262,358.17,67.76,31.75,40.35,35.78,41.65,0.02,2.1,0.53,0.06,0,0,0,0,336.05,240.34,-10.65,1,1.75,10,0,-13.466,-16.767,-0.666,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,11.79591837,3.764705882,0,2,0.28,0.003478159,0.011756896,1.97092,5.33
IRJFQAA1OWNN,466.47,12,4,4,10,0,14,4,-1,-13.52,-22.426,-0.269,432.62,106.35,15.92,50.05,18.91,36.76,0.01,1.05,0.37,0.05,0,0.09,0,0,495.21,466.47,-15.24,6,1.2,0,0,-22.217,-28.413,-0.634,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,23.28061224,10.68376068,0,0,0.09,0.002385023,0.020440476,3.4724,7.89
DQCEFR11MINN,227.35,12,3,1,3,0,7,4,-1,-8.609,-12.014,-0.447,291,44.12,7.94,28.86,15.67,28.85,0.01,1.34,0.32,0.02,0,0.02,0,0,307.99,227.35,-7.97,2.25,0.44,5,0,-12.531,-15.627,-1.172,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13.43209877,6.805293006,0,1,-0.08,0.000875,0.012338546,2.17752,0.26
ZSSQIS2VNTNX,259.34,11,3,1,7,2,11,0,-1,-9.448,-17.607,-5.161,309.59,76.68,22.11,78.95,64.64,162.27,0.04,4.48,2.55,1.25,-0.01,1.22,0.51,0.14,332.39,259.34,-10.12,5.75,0.14,0,0,-17.381,-22.621,-7.362,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,15.39,7.695266272,0,1,0,0.000278,0.019774412,3.79673,8.66
ZSSQIS2VNTNU,259.34,11,3,1,7,2,11,0,-1,-9.448,-17.607,-5.161,309.59,76.68,22.11,78.95,64.64,162.27,0.04,4.48,2.55,1.25,-0.01,1.22,0.51,0.14,332.39,259.34,-10.12,5.75,0.14,0,0,-17.381,-22.621,-7.362,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,15.39,7.695266272,0,1,0,0.000278,0.019774412,3.79673,8.66
IA23RJOZMTNN,311.81,6,6,3,9,0,9,2,-1,-8.859,-16.066,-1.943,341.02,98.68,29.44,90,62.51,126.19,0.05,5.47,2.23,0.58,0,0.72,0.05,0,379.37,311.81,-16.74,6.5,0.38,0,0,-16.578,-22.211,-3.792,1,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,19.04761905,9.903978052,0,1,-0.01,0.000755,0.023576562,4.3292,5.69
JVGYZISQLONN,334.37,12,3,3,10,0,12,2,-1,-7.776,-21.025,-8.659,361.17,162.07,38.87,195.84,102.58,344.78,0.1,10.62,4.97,1.98,-0.05,4.67,1.75,0.31,396.8,334.37,-24.21,8.25,0.35,0,1,-20.924,-29.785,-12.848,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,20.3136,10.22222222,2,2,-0.12,0.000696,0.036271533,7.088,11.1
AAO15SAXLNNN,263.38,6,9,1,11,0,8,3,-1,-10.477,-17.828,-2.786,347.91,69.92,6.58,80.58,-5.38,148.58,0.04,3.66,1.35,0.22,-0.03,3.13,1.9,0.88,351.86,263.38,-9.76,10.25,0.24,0,6,-17.817,-22.785,-4.344,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,17.05263158,11.79591837,0,1,0,0.000477,0.015620183,3.02879,6.72
WQ1NAINPKLJN,254.41,0,6,1,14,0,2,3,-1,-11.667,-20.986,-5.095,362.12,72.75,2.47,99.64,-39.89,216.11,0.03,3.49,1.08,0.17,-0.04,4.33,2.89,1.68,363.53,254.41,-9.35,13.5,0,0,7,-20.34,-25.955,-7.038,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15.05882353,0,0,-0.01,0,0.015711463,3.08334,7.68
OJLFCJ20IKNN,286.41,0,0,0,17,0,2,4,-1,-11.622,-26.683,-10.743,381.52,123.65,-1.34,194.75,-84.29,433.17,0.07,7.05,2.21,0.33,-0.09,8.73,5.83,3.4,385.2,286.41,-16.33,16,0.69,0,11,-25.244,-33.898,-14.198,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15.39,0,0,-0.02,0.001371388,0.026466866,5.24043,12.49
LCIDFV5SJJNN,285.42,0,13,1,16,2,3,3,-1,-11.24,-24.074,-7.72,383.83,109.86,-11.47,164,-77.9,351.03,0.05,5.47,1.67,0.24,-0.07,7.54,4.74,2.58,387.92,285.42,-15.53,15,0,0,10,-23.462,-31.505,-10.824,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15.39,0,1,-0.07,0,0.026760802,5.27395,11.34
JY3R0AR1IINN,224.43,6,10,1,9,0,0,2,16,-13.057,-16.299,0,326.17,9.21,0.5,0.58,0.07,0.05,0,0,0,0,0,0,0,0,336.07,224.43,-1.02,8.75,0.28,5.5,7,-16.111,-18.094,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0625,10.17301038,0,0,-0.03,0.000557,0.000165,0.01921,9.23
WC2618UKW3NN,224.43,0,14,1,13,0,1,3,-1,-13.143,-16.83,-0.003,349.63,17.75,3.63,4.05,2.19,1.9,0,0.01,0,0,0,0,0,0,349.16,224.43,-2.08,13,0,0,11,-16.569,-18.786,-0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,0.000959,0.1388,7.22
BWWLY2NGZHNN,224.43,16,0,0,0,0,0,1,16,-11.868,-14.379,0,287.23,7.27,0.36,0.42,0.06,0.03,0,0,0,0,0,0,0,0,334.57,224.43,-0.9,0,2.77,16,0,-14.326,-15.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0625,11.484375,0,0,-0.02,0.005505429,0.000122,0.01323,1
QYOGE8SEOHNN,256.43,0,15,1,15,0,1,2,-1,-12.209,-21.556,-5.018,368.14,66.31,-0.82,96.29,-42.75,213.91,0.03,3.39,1.05,0.17,-0.04,4.32,2.89,1.68,365.5,256.43,-8.56,14.5,0,0,12,-20.887,-26.493,-6.915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15.05882353,0,0,-0.02,0,0.015056069,2.97107,12.89
YHL4A5RONJNN,352.42,0,0,0,24,0,0,6,-1,-7.753,-14.303,-1.117,402.25,130.48,127.98,197.34,279.81,421.32,0.17,17.27,8.96,3.67,0,0,0,0,432.25,352.42,-18.03,24,0,0,14,-14.303,-19.034,-2.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.04166667,19.32638889,0,0,0.05,0,0.014686837,2.55613,8.25
GFH71W0FOHNN,255.44,0,15,1,15,0,2,2,-1,-11.443,-22.314,-5.915,371.4,75.52,23.13,116.46,64.68,232.43,0.07,7.32,4,1.51,-0.03,3.4,1.38,0.3,369.01,255.44,-12.43,14.5,0,0,12,-21.787,-28.4,-8.208,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15.05882353,0,1,-0.01,0,0.017298865,3.65401,10.86
UABSBTL3IINN,255.44,0,15,2,14,0,2,4,-1,-11.478,-19.097,-3.035,367.53,58.65,31.41,84.53,68.69,165.59,0.06,6.4,3.34,1.06,-0.02,1.61,0.72,0.22,375.08,255.44,-9.85,13.5,0,0,9,-18.92,-23.927,-4.528,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15.05882353,0,1,0.01,0,0.013349315,2.61263,9.33
QL8FJJ7F2GNN,226.44,0,16,0,13,0,0,2,16,-13.93,-17.672,0,353.96,10.06,0.64,0.64,0.08,0.05,0,0,0,0,0,0,0,0,351.43,226.44,-1.09,13,0.69,0,13,-17.394,-19.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,-0.01,0.001371388,0.000194,0.02198,12.68
VW4MI8HT4GNN,242.44,0,16,1,15,0,0,2,-1,-13.359,-22.786,-5.48,365.23,46.19,9.97,68.11,18.65,138.57,0.04,3.81,1.95,0.68,-0.02,2.49,1.31,0.5,363.18,242.44,-5.89,15,0.15,0,13,-21.946,-27.211,-7.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0,0,-0.01,0.000298,0.011530056,2.48467,13.8
EGAULVT96GNN,258.44,0,0,0,17,0,0,3,-1,-13.559,-28.608,-11.41,376.06,82.16,18.91,135.1,35.94,275.71,0.07,7.57,3.86,1.33,-0.05,5,2.63,1,374.22,258.44,-10.59,17,0.69,0,13,-26.828,-34.79,-14.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0,0,-0.01,0.001371388,0.019726409,4.23515,15.36
TXP59OT83INN,229.28,21,0,0,0,0,21,0,-1,-7.955,-11.52,-0.847,257.82,55.07,11.41,43.88,42.12,79.23,0.03,2.76,1.5,0.67,0,0.04,0,0,275.19,229.28,-8.6,0,0,0,0,-11.796,-14.607,-1.731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79591837,4.835555556,1,0,0,0,0.013114657,2.30637,5.24
OWGXFYQ73INN,229.28,21,0,0,0,0,21,0,-1,-8.367,-11.459,-0.372,258.53,48.27,5.73,28.69,23.13,42.4,0.02,1.62,0.87,0.37,0,0,0,0,274.67,229.28,-7.66,0,0,0,0,-11.612,-13.976,-0.793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79591837,4.835555556,1,0,0,0,0.010273049,1.7444,4.86
VXHEJMMQO3NN,216.28,20,0,0,0,0,17,0,-1,-8.079,-10.706,0,251.12,42.98,-1.63,11.21,-0.83,3.41,0,0,0,0,0,0,0,0,266.67,216.28,-6.36,0,0,2,0,-10.791,-12.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.88,4.280618312,0,0,0,0,0.008457754,1.39173,4.4
ZTZ6G5W4O2NN,216.28,20,0,0,0,0,17,2,-1,-8.058,-10.723,0,253.03,43.69,-2.61,11.48,-1.31,3.5,0,0,0,0,0,0,0,0,266.92,216.28,-6.47,0,0,2,0,-10.806,-12.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.88,4.280618312,0,0,-0.02,0,0.008648718,1.42535,5.6
CV502OR4OZNN,343.21,22,1,1,1,0,18,2,-1,-8.058,-15.596,-3.208,324.81,103.44,54.3,126.4,148.14,252.7,0.09,9.41,5.17,2.3,0,0.05,0,0,370.38,343.21,-18.19,0.5,0,2.75,0,-15.909,-21.54,-5.583,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.46745562,6.718836565,3,1,0.04,0,0.023678211,4.45727,9.81
WW9D3GU5OYNU,276.29,17,0,0,3,0,16,3,-1,-6.957,-12.079,-1.04,289.67,85.82,22.17,59.03,32.8,59.58,0.03,2.78,0.63,0.02,0,0.21,0,0,321.7,276.29,-14.84,2,0.23,2.5,0,-12.435,-16.551,-2.074,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,15.87901701,7.513007284,0,2,0.15,0.000457,0.019246684,3.38021,7.54
TB56XYXPP2NN,248.28,17,0,0,3,1,18,5,-1,-8.764,-12.038,-0.171,267.31,54.57,-5.75,29.41,-7.54,29.39,0,0.35,0.02,0,-0.01,0.87,0.4,0.11,291.81,248.28,-7.03,1.75,0.24,0,0,-12.417,-15.218,-0.747,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13.95918367,6.18549346,0,0,-0.04,0.000477,0.011802015,1.9963,7.51
NTGJWHCEOYNN,248.28,17,0,0,3,0,18,3,-1,-8.83,-12.444,-0.095,281.61,54.52,1.96,21.71,5.65,12.97,0,0.34,0.01,0,0,0,0,0,298.61,248.28,-7.45,2,0.24,0,0,-12.568,-15.286,-0.175,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,13.95918367,6.635204082,0,0,-0.01,0.000477,0.009805998,1.63622,4.07
UHJHBC5HOXNN,248.28,17,0,0,3,0,18,0,-1,-8.517,-12.608,-0.428,283.38,60.76,9.18,33.35,19.4,31.48,0.01,1.63,0.35,0.02,0,0,0,0,298.53,248.28,-9.34,2,0.24,0,0,-12.746,-15.776,-0.757,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,13.95918367,6.635204082,0,0,0,0.000477,0.011726589,2.00296,6.27
IO8WHAXKNXNN,308.77,22,1,1,1,0,18,0,-1,-7.189,-14.15,-3.192,309.89,103.17,55.23,126.13,148.91,252.4,0.09,9.41,5.17,2.3,0,0.05,0,0,348.58,308.77,-17.95,0.5,0.22,2.75,0,-14.537,-19.845,-5.561,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.5232,6.481481481,3,1,0,0.000437,0.023512666,4.4073,7.66
WR4UTA90KNNN,381.37,17,1,1,4,0,20,4,-1,-7.969,-18.512,-5.622,364.22,126.5,13.76,142.97,20.63,246.23,0.06,6.01,2.36,0.91,-0.05,4.84,2.37,0.77,397.65,381.37,-21.15,1.75,0.56,0,0,-18.512,-25.687,-8.425,3,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,20.72704082,7.78799351,2,1,0.23,0.001113011,0.028793217,5.50517,8.23
VPKK7RXDHJNN,314.36,17,1,1,3,0,17,3,-1,-6.248,-14.609,-2.909,311.45,130.48,59.89,125.08,103.5,156.39,0.08,8.83,2.39,0.15,0,0.14,0,0,344.68,314.36,-23.34,1.25,0.43,2.5,0,-14.864,-21.071,-4.852,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,16.84375,6.857142857,0,0,0.17,0.000855,0.025843694,4.66779,2.87
EJTKN4SZR2NU,281.31,16,1,1,4,0,15,0,-1,-8.461,-18.222,-5.609,306.07,110.61,2.46,131.27,-40.01,261.58,0.04,4.84,1.21,0.09,-0.05,4.69,3.18,1.91,328.93,281.31,-17.11,2.25,0.23,2,0,-17.899,-24.234,-7.854,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,15.87901701,6.629935721,0,1,0,0.000457,0.02358558,4.47378,9.64
GLC7KE2YKONM,354.78,16,4,4,3,0,8,5,-1,-7.839,-15.157,-1.926,329.76,112.7,46.35,101.99,80.02,129.42,0.06,6.51,1.97,0.3,0,0.45,0.12,0.01,386.22,354.78,-19.65,2.25,0,5.5,0,-15.537,-21.232,-3.522,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18.78106509,6.9575,0,0,0.05,0,0.023621991,4.22008,10.69
RU22H121T5NN,335.85,11,3,3,6,0,14,5,-1,-10.79,-17.219,-0.175,371.34,86.1,-32.4,70.04,-64.4,120.91,0,0.26,0.01,0,-0.03,3.12,1.81,1.03,395.99,335.85,-15.13,4.75,0.12,0,0,-17.256,-21.999,-0.634,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,18.34026465,8.740894901,0,1,-0.24,0.000239,0.016162188,2.73221,8.83
IKTBPIQENTNN,331.34,20,0,0,4,1,12,5,-1,-7.063,-15.85,-5.608,297.26,111.66,61.13,141.32,136.07,261.35,0.09,9.76,4.36,1.61,-0.01,1.37,0.33,0.03,366.15,331.34,-17.89,2.25,0.28,9,0,-16.439,-23.078,-9.253,3,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,17.41563786,6.9575,0,3,0.15,0.000557,0.028875926,5.5721,15.43
DN4LAHPULQNN,301.34,12,2,1,9,1,14,0,-1,-9.384,-16.886,-2.446,350.78,101.93,22.75,89.91,41.26,131.37,0.05,4.94,1.91,0.39,-0.02,1.68,0.82,0.27,362.47,301.34,-13.64,7.75,0.37,0,0,-17.17,-22.683,-4.257,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,18.34026465,10.71428571,0,1,0,0.000735,0.022356903,4.12616,6.46
VUG6N4DSQ2NU,271.36,11,5,3,6,0,13,0,-1,-8.66,-13.17,-0.721,308.45,68.09,30.54,56.68,60.26,85.99,0.04,4.45,1.89,0.46,0,0,0,0,343.68,271.36,-12.19,4,0.24,0,0,-13.439,-16.976,-1.485,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,16.37188209,7.852040816,0,1,0,0.000477,0.013852469,2.384,5.89
LAUSACRKILNJ,287.36,22,1,1,2,2,6,3,-1,-9.014,-18.637,-7.695,274.69,87.61,16.48,116.39,5.08,232.71,0.05,5.16,2.12,0.7,-0.04,4.19,2.45,1.19,325.25,287.36,-10.89,1.5,0,10,0,-18.245,-24.213,-10.713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.44,4.295062463,0,1,0.03,0,0.021238606,4.26904,8.52
IP2DU5KOIKNJ,306.42,11,4,4,5,0,8,3,-1,-9.966,-19.731,-5.274,318.2,100.05,-1.71,121.59,-43.03,245.43,0.04,4.31,1.13,0.1,-0.05,4.54,3.07,1.83,368.85,306.42,-15.5,2.75,0.31,2.5,0,-19.484,-26.009,-7.543,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,17.3553719,6.24567474,0,0,-0.09,0.000616,0.022509523,4.25554,5.65
QEOVTRO50HNU,289.37,15,1,1,6,2,7,0,-1,-9.054,-15.871,-3.645,311.32,81.88,38.21,84.9,77.48,147.19,0.05,5.7,2.58,0.92,-0.01,0.83,0.33,0.08,354.97,289.37,-9.97,4.25,0.44,6.5,0,-16.197,-21.19,-6.039,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,15.87901701,7.05078125,0,1,0,0.000875,0.020017334,3.82265,8.49
WAETJISSLQNR,274.4,12,5,3,5,0,8,2,-1,-9.356,-15.018,-1.977,319.12,64.93,30.93,74.01,57.45,131.15,0.05,5.29,2.43,0.69,-0.01,1.21,0.62,0.2,361.4,274.4,-10.65,3.75,0.32,5,0,-15.246,-19.428,-3.425,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,16.37188209,7.852040816,0,2,0.02,0.000636,0.015224706,2.80692,10.65
WQQ7DB3ILHNN,254.45,0,16,2,14,0,1,6,-1,-12.108,-16.643,-0.15,375.75,39.81,23.76,35.57,40.96,54.28,0.03,2.96,1.1,0.22,0,0,0,0,377.09,254.45,-6.57,13.5,0.65,0,10,-16.738,-20.232,-0.669,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15.05882353,0,0,-0.04,0.001291888,0.009346812,1.50133,15.96
RRT5DJK8IHNN,270.45,0,16,2,15,0,1,3,-1,-12.308,-17.234,-0.232,389.18,47.57,26.87,40.57,43.04,55.6,0.03,3.13,0.99,0.15,0,0,0,0,387.39,270.45,-6.48,14.5,0,0,12,-17.374,-21.22,-0.889,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16.05555556,0,0,-0.01,0,0.010992164,1.79414,13.9
JIS9YP1JHHNN,270.45,0,16,1,16,0,1,2,-1,-12.814,-22.502,-4.998,387.87,66.79,-0.79,96.32,-42.75,213.91,0.03,3.39,1.05,0.17,-0.04,4.32,2.89,1.68,386.23,270.45,-8.62,15.5,0.14,0,13,-21.785,-27.573,-6.912,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16.05555556,0,0,-0.02,0.000278,0.015199072,2.99925,11.12
WYR4PTOW4GNN,240.47,0,17,0,14,0,0,3,17,-14.576,-18.659,0,373.71,10.54,0.68,0.66,0.09,0.05,0,0,0,0,0,0,0,0,372.4,240.47,-1.14,14,0.79,0,14,-18.32,-20.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0,0,-0.01,0.00157014,0.000201,0.02295,9.43
KJ3B3HDB6GNN,256.47,0,17,1,16,0,0,3,-1,-13.974,-23.739,-5.457,384.97,46.67,10,68.14,18.66,138.57,0.04,3.81,1.95,0.68,-0.02,2.49,1.31,0.5,384.15,256.47,-5.94,16,0.42,0,14,-22.857,-28.301,-7.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0,0,-0.01,0.000835,0.011670561,2.51597,15.1
CG9OZEW1HHNU,288.47,0,14,1,18,4,0,2,-1,-13.531,-22.926,-4.684,402.28,67.43,24.78,81.27,42.36,137.21,0.05,5.03,2.14,0.54,-0.02,2.1,0.9,0.23,406.39,288.47,-7.85,17.25,0,0,12,-22.946,-29.089,-7.741,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17.05263158,0,0,0,0,0.01969636,4.06436,14.86
